label,text
0,just seeing missed dear brother gr day
0,ok finishing soon
0,sorry t help
0,come slave doing going shell unconsciously avoiding making unhappy
0,love ass enjoy doggy style
0,think asking gym excuse lazy people jog
1,dear xxxxxxx u ve invited xchat final attempt contact u txt chat p msgrcvdhg suite lands row w j hl ldn yrs
1,urgent landline abta complimentary tenerife holiday cash await collection sae t cs box cw wx ppm
0,way home long dry spell season
0,gotta collect da car lei
0,ok knackered just came home went sleep good time work lark
0,probably earlier station s think
1,listen extreme dirty live chat going office right total privacy knows sic listening p min mp
0,good morning plz sir
1,freemsg hey u just got video pic fones reply wild txt ill send u pics hurry im bored work xxx p rcvd stop stop
0,uh heads don t left
0,tot u outside cos darren say u come shopping course nice wat jus went sim lim look mp player
0,aight sounds good want come
0,wat u like ur birthday
0,love working home
0,miss vday parachute double coins u know
0,sorry ll later
0,sister got placed birla soft da
1,free entry weekly comp chance win ipod txt pod entry std txt rate t c s apply details
0,wah okie okie muz make use e unlimited haha
0,people mu m table lambda
0,stop old man build snowman snow angels snowball fights
0,ello babe u ok
0,hello beautiful r u ok ve kinda ad row wiv walked pub wanted night wiv u miss u
0,u going ikea str aft dat
0,becoz lt gt jan whn al post ofice holiday cn fr post ofice got duffer
0,lol grr mom taking forever prescription pharmacy like minutes away ugh
0,real tho sucks t cook electricity m hungry
0,want
1,new textbuddy chat horny guys ur area just p free receive search postcode gaytextbuddy com txt rpl stop cnl
0,time month mid time
0,fffff text kadeem far gone
0,leaving ok lor n eat u thk
0,fujitsu s series lifebook good
0,yar wanted scold u yest late got zhong se qing u ask b ask ll w u lor n u act real
0,dont know bring food
0,current food
0,ll sch fr dun haf da book sch s home
0,hello going village pub come accordingly ok
0,ok
0,don like lt gt times oh hypertension oh
0,dont monkeys wot think certainly don t mind friend just don t sleep wiv wud annoyin
0,omg snow tonite
1,tells u claim prize u enter ur mobile personal details prompts careful
1,free st week entry textpod chance win gb ipod cash wk txt vpod ts cs custcare
0,carry disturbing
0,pa tell went bath
0,jus finished avatar nigro
0,r u scratching
0,hope having great day
0,did idea s know anyplaces doing
0,planning usually stops hella weed smoke hella weed
0,fact cleaning shows know m upset priority constantly want need
0,excellent ready moan scream ecstasy
1,people dogging area join like minded guys arrange s evening minapn ls bb
0,dude avatar d imp point thought actually flies room tried hittng reflex
1,costa del sol holiday await collection toclaim sae tcs pobox stockport sk xh cost pm max mins
0,k k come search job
0,got lousy sleep kept waking hours cat wanted come worry cold
0,yeah ll leave couple minutes amp let know mu
0,make sure dat ve woken
0,hey jazz power yoga hip hop kb yogasana
0,battery mr adewale uncle aka egbon
0,pick phone right pls send message
0,wait min stand bus stop
0,oh ic thought meant mary jane
0,haha really oh deduct lesson tmr
0,nah im goin wrks j wot bout u
0,just eat shit wait ur monkey face bitch u asshole
0,good night going sleep
0,aight ll grab eat text mu
0,k k come search job
0,pain moves hrs doctor
0,lol oh babe wont sliding place midnight thanks invite
0,howz persons story
1,guess somebody know secretly fancies wanna landline datebox essexcm xn p min
0,lol awesome payback
1,free text messages valid december
0,yes completely form clark utter waste
0,honeybee said m d sweetest d world god laughed amp said wait u havnt met d person reading msg moral god crack jokes gm gn ge gn
0,thanks tescos quite nice gone speak soon
0,s feathery bowa guys don t know
0,close eyes vava playing umma d
0,laptop noe infra slow lar wan fast
1,won guaranteed award cashto claim ur award free stop getstop php
0,nvm s ok
0,enjoy ur life good night
0,yes meet town cos gep home text bus stop don t worry ll finished march ish
0,askd u question hours answer
0,thats cool cum
0,delhi chennai silent
0,lol alright thinkin haha
1,reply win weekly fifa world cup held send stop end service
0,m boat moms check yo m half naked
0,shhhhh supposed know
0,sorry ll later
0,sorry ll later meeting thing related trade arul lt gt
0,hey late m amk need drink tea coffee
0,wnt buy bmw car urgently vry urgent hv shortage lt gt lacs source arng dis amt lt gt lacs thats prob
1,urgent landline abta complimentary tenerife holiday cash await collection sae t cs box cw wx ppm
0,length e e shorter n got fringe thk m going liao lazy dun wan distract u
0,s antha num corrct dane
0,calls messages missed calls
0,sorry ll later
0,basket s gettin tonight
0,hi darlin ive just got really nice night thanks lift u tomorrow xxx
0,valentines huh proof fb page ugh m glad really didn t watch rupaul tool
1,free tones hope enjoyed new content text stop unsubscribe help p provided tones uk
0,eh den sat u book e kb liao huh
0,practising curtsey
0,shall come pickle
0,lol boo hoping laugh
0,yeh def sat just got payed day havbeen given pay rise work havebeen preschoolco ordinator feelingood luv
0,leave class babe came hope nice sleep love
0,lmao s fish memory need
0,ll b going sch mon sis need smth
0,idea soon converted live
1,themob yo yo yo comes new selection hot downloads members free just click open link sent ur fone
0,s s india going draw series years south african soil
0,goodmorning today late lt decimal gt min
0,t major roles community outreach rock mel
0,shopping lor raining mah hard leave orchard
0,hi birth lb oz mother baby doing brilliantly
0,forwarding message proof
0,t going intention run choose room clean don t say visitors maybe s best choice yes wanted embarassed maybe d feel feel friend wants drop buy say happened morning ve tried don t know
0,dunno lei thk mum lazy neva ask
0,want know rules talk earlier week start happening showing responsibility week s bend rule way way m tired having thia argument week lt gt movie doesnt inlude previews getting
0,beautiful truth gravity read carefully heart feels light feels heavy leaves goodmorning
1,great news freefone claim guaranteed cash gift speak live operator
0,ambrith madurai met u arun dha marrge remembr
0,just read shame tell takes runs blame u really just long time
0,princess kitty shaved natural
0,better bb wont use wife doctor
0,ya came ago
0,tomorrow onwards eve work
0,lor toa payoh got place walk meh
0,don t anybody s number haven t thought tactful way ask alex
1,u win music gift vouchers week starting txt word draw tscs skillgame winaweek age ppermesssubscription
0,movie theatre watch unlimited movies just pay
0,u having lunch bored
0,yes obviously eggs pert potato head speak soon
0,nah man car meant crammed people
0,got new job bar airport satsgettin hour means lie touch
0,kallis ready bat nd innings
0,thanx birthday
0,ugh y t u just apologize admit u wrong ask u
0,noe la u wana pei bf oso rite k lor days den
0,yes m small kid boost secret energy
0,im gonna miss u
0,avatar supposed subtoitles
0,simply sitting watching match office
0,jot things want remember later
0,oh sorry
0,hey going lo lesson gym
0,dont pack buy store like cereals pack food pack gari ja miss
0,make things bigger
0,dun wan watch infernal affair
0,waking afternoon sup
1,mths half price orange line rental latest camera phones free phone mths mobilesdirect free update stoptxt
0,send pic like
0,okay booked including bugis
0,aight fuck ll later
0,time ill tell k
0,dont use hook
0,blackberry bold nigeria
0,hi home calicut
0,hey darlin pick u college u tell wen mt love pete xx
1,use ur mins calls cast p min mob vary service provided aom just gbp month aom box m er u stop ages
0,oh thkin goin yogasana den nd den rush parco nb okie lor u ready
0,y late need n da laptop
0,sir waiting mail
0,charge mobile morning
0,got msg frm tht unknown
0,ugh fuck m resubbing eve
0,didn t shadow early spring yay
0,did slice breadstick lol
0,hey want crave miss need love ahmad saeed al hallaq
0,training tomorrow
1,urgent mobile won bonus caller prize nd attempt reach asap box n qp ppm
0,pass dis ur contacts n wat u red m luv wid u blue u smile face purple u r realy hot pink u r swt orange thnk lyk u green realy wana wid u yelow wnt u bck black m jealous u brown miss nw plz giv color
0,cos daddy arranging time c wat time fetch mah
0,eldest know
0,s say hi drugdealer
0,hard believe things like say lie think twice saying
1,eerie nokia tones u rply tone title tone dracula titles ghost addamsfa munsters exorcist twilight pobox w wq p
1,sexy singles waiting text age followed gender wither m f e g f gay men text age followed g e g g
0,good night dear sleepwell amp care
0,wondarfull song
1,freemsg claim ur sms messages text ok use web mobile ur mates join txt com p wk t c box la wu remove txtx stop
0,yar lor actually quite fast cos da ge slow wat haha
0,come later normally bathe da afternoon mah
0,trust isn t
0,hey hun onbus goin meet wants meal donyt feel like cuz bus home hes sweet latelyxxx
1,free ringtone reply real
0,like noon
0,opening mca
0,m aight wat s happening
0,m oredi
0,sweet princess tell likes dislikes bed
0,wish great semester
0,moji love words rich day
0,dude like buff wind
